time_period,time_identifier,geographic_level,country_code,country_name,version,characteristic_group,characteristic,school_type,gender,no_schools,t_rwm_eligible_pupils,t_rwm_met_expected_standard,t_rwm_met_higher_standard,t_read_eligible_pupils,t_read_met_expected_standard,t_read_met_higher_standard,t_read_not_achieved_expected_standard,t_read_working_below_assessment,t_read_absent,t_read_unable_to_access_or_just_arrived,t_read_unable_to_access,t_read_avg_scaled_score_eligible_pupils,t_read_sum_scaled_scores,t_gps_eligible_pupils,t_gps_met_expected_standard,t_gps_met_higher_standard,t_gps_not_achieved_expected_standard,t_gps_working_below_assessment,t_gps_absent,t_gps_unable_to_access_or_just_arrived,t_gps_unable_to_access,t_gps_avg_scaled_score_eligible_pupils,t_gps_sum_scaled_scores,t_mat_eligible_pupils,t_mat_met_expected_standard,t_mat_met_higher_standard,t_mat_not_achieved_expected_standard,t_mat_working_below_assessment,t_mat_absent,t_mat_unable_to_access_or_just_arrived,t_mat_unable_to_access,t_mat_avg_scaled_score_eligible_pupils,t_mat_sum_scaled_scores,t_writta_eligible_pupils,t_writta_met_expected_standard,t_writta_met_higher_standard,t_writta_working_towards_expected_standard,t_writta_pre_key_stage_standard_6,t_writta_pre_key_stage_standard_5,t_writta_pre_key_stage_standard_4,t_writta_pre_key_stage_standard_3,t_writta_pre_key_stage_standard_2,t_writta_pre_key_stage_standard_1,t_writta_growing_development_of_expected_standard,t_writta_early_development_of_expected_standard,t_writta_foundations_of_expected_standard,t_writta_engagement_model_or_below_pre_key_stage_standards,t_writta_below_interim_pre_key_stage_standards,t_writta_absent,t_writta_disapplied,t_scita_eligible_pupils,t_scita_met_expected_standard,t_scita_not_met_expected_standard,t_scita_absent,t_scita_disapplied,pt_rwm_met_expected_standard,pt_rwm_met_higher_standard,pt_read_met_expected_standard,pt_read_met_higher_standard,pt_read_not_achieved_expected_standard,pt_read_working_below_assessment,pt_read_absent,pt_read_unable_to_access_or_just_arrived,pt_read_unable_to_access,avg_read_scaled_score,pt_gps_met_expected_standard,pt_gps_met_higher_standard,pt_gps_not_achieved_expected_standard,pt_gps_working_below_assessment,pt_gps_absent,pt_gps_unable_to_access_or_just_arrived,pt_gps_unable_to_access,avg_gps_scaled_score,pt_mat_met_expected_standard,pt_mat_met_higher_standard,pt_mat_not_achieved_expected_standard,pt_mat_working_below_assessment,pt_mat_absent,pt_mat_unable_to_access_or_just_arrived,pt_mat_unable_to_access,avg_mat_scaled_score,pt_writta_met_expected_standard,pt_writta_met_higher_standard,pt_writta_working_towards_expected_standard,pt_writta_pre_key_stage_standard_6,pt_writta_pre_key_stage_standard_5,pt_writta_pre_key_stage_standard_4,pt_writta_pre_key_stage_standard_3,pt_writta_pre_key_stage_standard_2,pt_writta_pre_key_stage_standard_1,pt_writta_growing_development_of_expected_standard,pt_writta_early_development_of_expected_standard,pt_writta_foundations_of_expected_standard,pt_writta_engagement_model_or_below_pre_key_stage_standards,pt_writta_below_interim_pre_key_stage_standards,pt_writta_absent,pt_writta_disapplied,pt_scita_met_expected_standard,pt_scita_not_met_expected_standard,pt_scita_absent,pt_scita_disapplied
202021,Academic year,National,E92000001,England,Final,School type,State-funded mainstream schools,State-funded mainstream schools,Boys,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202021,Academic year,National,E92000001,England,Final,School type,State-funded mainstream schools,State-funded mainstream schools,Girls,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202021,Academic year,National,E92000001,England,Final,School type,State-funded mainstream schools,State-funded mainstream schools,Total,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202021,Academic year,National,E92000001,England,Final,School type,State-funded schools,State-funded schools,Boys,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202021,Academic year,National,E92000001,England,Final,School type,State-funded schools,State-funded schools,Girls,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202021,Academic year,National,E92000001,England,Final,School type,State-funded schools,State-funded schools,Total,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202021,Academic year,National,E92000001,England,Final,School type,State-funded schools and alternative provision,State-funded schools and alternative provision,Boys,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202021,Academic year,National,E92000001,England,Final,School type,State-funded schools and alternative provision,State-funded schools and alternative provision,Girls,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202021,Academic year,National,E92000001,England,Final,School type,State-funded schools and alternative provision,State-funded schools and alternative provision,Total,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202021,Academic year,National,E92000001,England,Final,School type,State-funded special schools,State-funded special schools,Boys,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202021,Academic year,National,E92000001,England,Final,School type,State-funded special schools,State-funded special schools,Girls,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202021,Academic year,National,E92000001,England,Final,School type,State-funded special schools,State-funded special schools,Total,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
202122,Academic year,National,E92000001,England,Provisional,School cohort size,1 to 15 pupils,State-funded mainstream schools,Total,2020,20495,11528,1236,20734,15798,5804,4299,432,118,87,z,20062,2104431,20693,14444,4613,5634,421,114,80,z,20031,2082011,20732,14218,3721,5882,392,159,81,z,20055,2063452,20526,14182,2782,5435,449,219,84,35,38,5,z,z,z,11,z,68,z,20521,17043,3398,80,0,56,6,76,28,21,2,1,0,z,105,70,22,27,2,1,0,z,104,69,18,28,2,1,0,z,103,69,14,26,2,1,0,0,0,0,z,z,z,0,z,0,z,83,17,0,0
202122,Academic year,National,E92000001,England,Provisional,School cohort size,16 to 30 pupils,State-funded mainstream schools,Total,4693,119631,71556,8373,120714,92072,34009,25058,2571,534,478,z,116819,12256170,120578,88470,32540,28615,2485,578,429,z,116918,12259734,120671,87503,25947,29662,2375,724,407,z,116871,12120646,119867,84944,15720,28960,2873,1457,515,297,258,79,z,z,z,101,z,383,z,119863,96381,23055,427,0,60,7,76,28,21,2,0,0,z,105,73,27,24,2,0,0,z,105,73,22,25,2,1,0,z,104,71,13,24,2,1,0,0,0,0,z,z,z,0,z,0,z,80,19,0,0
202122,Academic year,National,E92000001,England,Provisional,School cohort size,31 to 60 pupils,State-funded mainstream schools,Total,5870,279193,164268,19652,282280,211409,77756,61901,6540,1358,1072,z,272351,28501655,281972,205694,78921,67564,6232,1532,950,z,272879,28630508,282029,202597,62584,70798,5908,1768,957,z,272524,28260303,279760,195125,35167,69428,6809,3909,1527,922,652,262,z,z,z,250,z,876,z,279752,221437,57267,1048,0,59,7,75,28,22,2,0,0,z,105,73,28,24,2,1,0,z,105,72,22,25,2,1,0,z,104,70,13,25,2,1,1,0,0,0,z,z,z,0,z,0,z,79,20,0,0
202122,Academic year,National,E92000001,England,Provisional,School cohort size,61 to 90 pupils,State-funded mainstream schools,Total,2079,154483,92897,11778,156174,117932,44639,33522,3429,744,547,z,150945,15821731,155670,115321,46674,35666,3320,858,505,z,150672,15865462,155974,114133,37411,37276,3090,986,489,z,150902,15701446,154981,109827,20246,37267,3491,2017,856,507,309,134,z,z,z,77,z,496,z,154977,124399,30031,547,0,60,8,76,29,21,2,0,0,z,105,74,30,23,2,1,0,z,105,73,24,24,2,1,0,z,104,71,13,24,2,1,1,0,0,0,z,z,z,0,z,0,z,80,19,0,0
202122,Academic year,National,E92000001,England,Provisional,School cohort size,91+ pupils,State-funded mainstream schools,Total,674,75445,46106,6277,76147,58449,22982,15567,1553,376,202,z,73800,7759612,76049,57500,24748,16475,1451,423,200,z,73859,7813636,76183,56596,19609,17548,1350,482,207,z,73920,7713461,75728,54345,10553,17735,1775,830,350,195,171,57,z,z,z,50,z,220,z,75735,61867,13630,238,0,61,8,77,30,20,2,0,0,z,105,76,33,22,2,1,0,z,106,74,26,23,2,1,0,z,104,72,14,23,2,1,0,0,0,0,z,z,z,0,z,0,z,82,18,0,0
202122,Academic year,National,E92000001,England,Provisional,School phase,Junior,State-funded mainstream schools,Total,1007,76281,45292,5722,77446,58860,22453,16509,1465,396,216,z,75152,7885314,77376,57290,22670,18055,1369,452,210,z,75277,7917287,77445,56212,17935,19252,1280,491,210,z,75259,7816532,76494,54166,10214,18872,1783,786,286,180,103,35,z,z,z,53,z,230,z,76492,62231,13956,305,0,59,8,76,29,21,2,1,0,z,105,74,29,23,2,1,0,z,105,73,23,25,2,1,0,z,104,71,13,25,2,1,0,0,0,0,z,z,z,0,z,0,z,81,18,0,0
202122,Academic year,National,E92000001,England,Provisional,School phase,Middle,State-funded mainstream schools,Total,103,12624,7075,844,12684,9351,3429,3065,139,87,42,z,12364,1289851,12632,8862,3084,3496,132,104,38,z,12350,1284927,12713,8776,2529,3652,127,114,44,z,12378,1274738,12723,8952,1603,3273,270,83,40,16,36,5,z,z,z,2,z,46,z,12724,10622,2052,50,0,56,7,74,27,24,1,1,0,z,104,70,24,28,1,1,0,z,104,69,20,29,1,1,0,z,103,70,13,26,2,1,0,0,0,0,z,z,z,0,z,0,z,83,16,0,0
202122,Academic year,National,E92000001,England,Provisional,School phase,Other,State-funded mainstream schools,Total,146,8665,5026,591,8725,6433,2365,2029,188,51,24,z,8433,879997,8726,6310,2526,2161,182,54,19,z,8465,888295,8729,6161,1958,2307,169,74,18,z,8433,873204,8683,5994,1000,2097,242,178,72,37,22,10,z,z,z,7,z,24,z,8682,6826,1830,26,0,58,7,74,27,23,2,1,0,z,104,72,29,25,2,1,0,z,105,71,22,26,2,1,0,z,104,69,12,24,3,2,1,0,0,0,z,z,z,0,z,0,z,79,21,0,0
202122,Academic year,National,E92000001,England,Provisional,School phase,Primary,State-funded mainstream schools,Total,14080,551677,328962,40159,557194,421016,156943,118744,12733,2596,2104,z,538028,56388437,556228,408967,159216,130242,12226,2895,1897,z,538267,56560842,556702,403898,126850,135955,11539,3440,1869,z,538202,55894834,552962,389311,71651,134583,13102,7385,2934,1723,1267,487,z,z,z,427,z,1743,z,552950,441448,109543,1959,0,60,7,76,28,21,2,0,0,z,105,74,29,23,2,1,0,z,105,73,23,24,2,1,0,z,104,70,13,24,2,1,1,0,0,0,z,z,z,0,z,0,z,80,20,0,0
202122,Academic year,National,E92000001,England,Provisional,School religious character,Church of England,State-funded mainstream schools,Total,4068,123170,73802,9124,124591,95781,36476,25510,2306,540,454,z,120968,12711531,124359,91896,34596,29235,2229,589,410,z,120962,12701753,124533,90713,28166,30562,2156,696,406,z,120983,12561857,123496,87366,16524,30496,2730,1412,512,265,223,71,z,z,z,58,z,363,z,123493,100779,22306,408,0,60,7,77,29,20,2,0,0,z,105,74,28,24,2,0,0,z,105,73,23,25,2,1,0,z,104,71,13,25,2,1,0,0,0,0,z,z,z,0,z,0,z,82,18,0,0
202122,Academic year,National,E92000001,England,Provisional,School religious character,Jewish,State-funded mainstream schools,Total,36,1409,1017,137,1455,1266,585,154,25,3,7,z,1417,152568,1455,1228,569,194,22,4,7,z,1421,153004,1456,1240,511,182,22,5,7,z,1420,151437,1410,1112,225,237,38,14,3,3,0,1,z,z,z,0,z,2,z,1410,1265,143,2,0,72,10,87,40,11,2,0,0,z,108,84,39,13,2,0,0,z,108,85,35,13,2,0,0,z,107,79,16,17,3,1,0,0,0,0,z,z,z,0,z,0,z,90,10,0,0
202122,Academic year,National,E92000001,England,Provisional,School religious character,Methodist,State-funded mainstream schools,Total,23,635,352,47,637,466,163,153,12,4,2,z,618,64557,625,441,142,165,12,5,2,z,591,61346,637,427,119,195,11,4,0,z,621,63722,637,434,93,178,17,5,0,1,0,0,z,z,z,1,z,1,z,637,505,131,1,0,55,7,73,26,24,2,1,0,z,104,71,23,26,2,1,0,z,104,67,19,31,2,1,0,z,103,68,15,28,3,1,0,0,0,0,z,z,z,0,z,0,z,79,21,0,0
202122,Academic year,National,E92000001,England,Provisional,School religious character,Muslim,State-funded mainstream schools,Total,14,945,716,125,950,811,369,120,10,3,6,z,931,99692,948,814,423,117,10,1,6,z,930,100759,945,811,349,115,9,4,6,z,924,98818,950,799,195,128,10,2,1,0,4,0,z,z,z,1,z,5,z,950,848,96,6,0,76,13,85,39,13,1,0,1,z,107,86,45,12,1,0,1,z,108,86,37,12,1,0,1,z,107,84,21,13,1,0,0,0,0,0,z,z,z,0,z,1,z,89,10,1,0
202122,Academic year,National,E92000001,England,Provisional,School religious character,No religious character,State-funded mainstream schools,Total,9488,461536,271153,32795,466054,347476,127802,103397,11103,2362,1715,z,449267,46991988,465357,338478,131556,112062,10598,2669,1549,z,449772,47199558,465717,334438,104209,116721,9918,3090,1549,z,449648,46640496,462726,323323,58674,113977,11449,6415,2613,1573,1070,432,z,z,z,353,z,1521,z,462718,367035,93926,1757,0,59,7,75,27,22,2,1,0,z,105,73,28,24,2,1,0,z,105,72,22,25,2,1,0,z,104,70,13,25,2,1,1,0,0,0,z,z,z,0,z,0,z,79,20,0,0
202122,Academic year,National,E92000001,England,Provisional,School religious character,Other Christian faith,State-funded mainstream schools,Total,84,3161,1881,215,3180,2381,870,723,49,17,10,z,3095,323284,3179,2351,823,756,44,17,11,z,3105,324827,3177,2287,656,807,42,30,11,z,3087,319296,3166,2253,422,755,74,50,13,3,2,1,z,z,z,1,z,14,z,3166,2579,571,16,0,60,7,75,27,23,2,1,0,z,104,74,26,24,1,1,0,z,105,72,21,25,1,1,0,z,103,71,13,24,2,2,0,0,0,0,z,z,z,0,z,0,z,81,18,1,0
202122,Academic year,National,E92000001,England,Provisional,School religious character,Other religious character,State-funded mainstream schools,Total,6,405,294,47,405,334,150,62,7,1,1,z,396,42259,405,357,206,38,9,1,0,z,394,43206,405,345,197,50,8,2,0,z,395,42583,405,321,57,65,13,0,3,0,0,0,z,z,z,2,z,1,z,405,346,59,0,0,73,12,82,37,15,2,0,0,z,107,88,51,9,2,0,0,z,110,85,49,12,2,0,0,z,108,79,14,16,3,0,1,0,0,0,z,z,z,0,z,0,z,85,15,0,0
202122,Academic year,National,E92000001,England,Provisional,School religious character,Roman Catholic,State-funded mainstream schools,Total,1608,57491,36767,4765,58281,46727,18591,10162,1005,200,187,z,56801,6006088,58139,45429,18944,11339,976,219,176,z,56701,6014228,58223,44369,14869,12467,940,287,160,z,56712,5929452,57577,42406,8178,12917,1058,533,187,110,129,32,z,z,z,71,z,134,z,57574,47322,10104,148,0,64,8,80,32,17,2,0,0,z,106,78,33,20,2,0,0,z,106,76,26,21,2,0,0,z,105,74,14,22,2,1,0,0,0,0,z,z,z,0,z,0,z,82,18,0,0
202122,Academic year,National,E92000001,England,Provisional,School religious character,Sikh,State-funded mainstream schools,Total,9,495,373,61,496,418,184,66,8,0,4,z,484,51632,495,435,237,48,9,0,3,z,483,52670,496,417,196,67,9,1,2,z,482,51647,495,409,100,72,8,1,0,1,0,0,z,z,z,2,z,2,z,495,448,45,2,0,75,12,84,37,13,2,0,1,z,107,88,48,10,2,0,1,z,109,84,40,14,2,0,0,z,107,83,20,15,2,0,0,0,0,0,z,z,z,0,z,0,z,91,9,0,0
202122,Academic year,National,E92000001,England,Provisional,School type,Academies and free schools,Academies and free schools,Boys,5977,137220,76367,8202,138876,97328,31354,36453,3810,731,553,z,133029,13764652,138566,94647,33835,38924,3637,861,496,z,133281,13847843,138768,101400,34241,32584,3313,978,492,z,133487,13903488,137575,88947,13620,38719,4547,2525,1036,563,434,179,z,z,z,126,z,499,z,137576,107112,29893,571,0,56,6,70,23,26,3,1,0,z,103,68,24,28,3,1,0,z,104,73,25,23,2,1,0,z,104,65,10,28,3,2,1,0,0,0,z,z,z,0,z,0,z,78,22,0,0
202122,Academic year,National,E92000001,England,Provisional,School type,Academies and free schools,Academies and free schools,Girls,5966,132389,83736,11262,133890,106464,43447,24478,1947,624,377,z,130643,13806874,133684,102238,41292,28522,1898,686,340,z,130513,13783100,133835,94265,25762,36557,1881,785,347,z,130327,13433354,132700,102665,21791,25302,2209,1142,444,262,158,71,z,z,z,72,z,375,z,132703,108748,23510,445,0,63,9,80,32,18,1,0,0,z,106,76,31,21,1,1,0,z,106,70,19,27,1,1,0,z,103,77,16,19,2,1,0,0,0,0,z,z,z,0,z,0,z,82,18,0,0
202122,Academic year,National,E92000001,England,Provisional,School type,Academies and free schools,Academies and free schools,Total,5991,269609,160103,19464,272766,203792,74801,60931,5757,1355,930,z,263672,27571526,272250,196885,75127,67446,5535,1547,836,z,263794,27630943,272603,195665,60003,69141,5194,1763,839,z,263814,27336842,270275,191612,35411,64021,6756,3667,1480,825,592,250,z,z,z,198,z,874,z,270279,215860,53403,1016,0,59,7,75,27,22,2,0,0,z,105,72,28,25,2,1,0,z,105,72,22,25,2,1,0,z,104,71,13,24,2,1,1,0,0,0,z,z,z,0,z,0,z,80,20,0,0
202122,Academic year,National,E92000001,England,Provisional,School type,All schools,All schools,Boys,16260,338405,184349,19928,342587,237988,77993,85112,16111,1843,1532,z,321532,33339645,341962,232876,85286,89859,15755,2118,1352,z,322167,33579176,342337,247080,85272,76613,14817,2478,1348,z,322674,33668371,339284,212742,32644,97087,11058,6662,3025,2126,1881,1533,z,z,z,1886,z,1284,z,339171,259254,78493,1424,0,54,6,69,23,25,5,1,0,z,104,68,25,26,5,1,0,z,104,72,25,22,4,1,0,z,104,63,10,29,3,2,1,1,1,0,z,z,z,1,z,0,z,76,23,0,0
202122,Academic year,National,E92000001,England,Provisional,School type,All schools,All schools,Girls,16090,322876,203523,27672,326472,260141,108284,56513,7354,1468,996,z,316045,33475752,326007,250927,103360,65375,7193,1590,922,z,315825,33448125,326259,230238,64897,85967,7201,1916,937,z,315191,32556819,323635,247401,52276,63050,5178,2818,1192,864,750,626,z,z,z,834,z,922,z,323517,263814,58615,1088,0,63,9,80,33,17,2,0,0,z,106,77,32,20,2,0,0,z,106,71,20,26,2,1,0,z,103,76,16,19,2,1,0,0,0,0,z,z,z,0,z,0,z,82,18,0,0
202122,Academic year,National,E92000001,England,Provisional,School type,All schools,All schools,Total,16344,661281,387872,47600,669059,498129,186277,141625,23465,3311,2528,z,637577,66815397,667969,483803,188646,155234,22948,3708,2274,z,637992,67027301,668596,477318,150169,162580,22018,4394,2285,z,637865,66225190,662919,460143,84920,160137,16236,9480,4217,2990,2631,2159,z,z,z,2720,z,2206,z,662688,523068,137108,2512,0,59,7,74,28,21,4,0,0,z,105,72,28,23,3,1,0,z,105,71,22,24,3,1,0,z,104,69,13,24,2,1,1,0,0,0,z,z,z,0,z,0,z,79,21,0,0
202122,Academic year,National,E92000001,England,Provisional,School type,Alternative provision,Alternative provision,Boys,82,300,3,0,329,45,4,140,94,28,22,z,160,15056,331,25,2,166,88,31,21,z,189,17361,332,23,1,160,85,48,16,z,172,15849,301,9,0,148,31,31,16,21,18,6,z,z,z,5,z,16,z,303,33,252,18,0,1,0,14,1,43,29,9,7,z,94,8,1,50,27,9,6,z,92,7,0,48,26,14,5,z,92,3,0,49,10,10,5,7,6,2,z,z,z,2,z,5,z,11,83,6,0
202122,Academic year,National,E92000001,England,Provisional,School type,Alternative provision,Alternative provision,Girls,24,35,1,0,35,10,2,14,8,1,2,z,22,2160,35,5,1,18,8,2,2,z,23,2145,35,2,0,18,8,4,3,z,18,1631,35,3,1,13,3,4,3,3,2,0,z,z,z,1,z,3,z,34,2,29,3,0,3,0,29,6,40,23,3,6,z,98,14,3,51,23,6,6,z,93,6,0,51,23,11,9,z,91,9,3,37,9,11,9,9,6,0,z,z,z,3,z,9,z,6,85,9,0
202122,Academic year,National,E92000001,England,Provisional,School type,Alternative provision,Alternative provision,Total,83,335,4,0,364,55,6,154,102,29,24,z,182,17216,366,30,3,184,96,33,23,z,212,19506,367,25,1,178,93,52,19,z,190,17480,336,12,1,161,34,35,19,24,20,6,z,z,z,6,z,19,z,337,35,281,21,0,1,0,15,2,42,28,8,7,z,95,8,1,50,26,9,6,z,92,7,0,49,25,14,5,z,92,4,0,48,10,10,6,7,6,2,z,z,z,2,z,6,z,10,83,6,0
202122,Academic year,National,E92000001,England,Provisional,School type,Converter academies,Converter academies,Boys,4182,96322,55126,6193,97525,70302,23326,23927,2420,499,376,z,93796,9744865,97225,68593,25204,25425,2286,588,332,z,93824,9792545,97445,73030,25554,21343,2084,657,330,z,94096,9837319,96539,63533,10108,26822,2875,1573,617,330,280,107,z,z,z,79,z,323,z,96542,76612,19582,348,0,57,6,72,24,25,2,1,0,z,104,71,26,26,2,1,0,z,104,75,26,22,2,1,0,z,105,66,10,28,3,2,1,0,0,0,z,z,z,0,z,0,z,79,20,0,0
202122,Academic year,National,E92000001,England,Provisional,School type,Converter academies,Converter academies,Girls,4175,93320,60910,8602,94390,76780,32478,15734,1233,401,242,z,92345,9800136,94181,73977,30864,18358,1197,430,219,z,92161,9776737,94346,68276,19456,24124,1192,531,223,z,92115,9532151,93520,73592,16315,17045,1340,692,255,146,113,43,z,z,z,45,z,249,z,93522,77887,15355,280,0,65,9,81,34,17,1,0,0,z,106,79,33,19,1,0,0,z,106,72,21,26,1,1,0,z,103,79,17,18,1,1,0,0,0,0,z,z,z,0,z,0,z,83,16,0,0
202122,Academic year,National,E92000001,England,Provisional,School type,Converter academies,Converter academies,Total,4191,189642,116036,14795,191915,147082,55804,39661,3653,900,618,z,186141,19545001,191406,142570,56068,43783,3483,1018,551,z,185985,19569282,191791,141306,45010,45467,3276,1188,553,z,186211,19369470,190059,137125,26423,43867,4215,2265,872,476,393,150,z,z,z,124,z,572,z,190064,154499,34937,628,0,61,8,77,29,21,2,0,0,z,105,74,29,23,2,1,0,z,105,74,23,24,2,1,0,z,104,72,14,23,2,1,0,0,0,0,z,z,z,0,z,0,z,81,18,0,0
202122,Academic year,National,E92000001,England,Provisional,School type,Free schools,Free schools,Boys,174,3865,2323,303,3889,2885,1072,862,111,17,14,z,3732,390259,3888,2858,1193,894,104,22,10,z,3750,395330,3891,2962,1185,790,101,29,9,z,3747,394143,3872,2649,469,927,135,67,26,19,16,3,z,z,z,14,z,16,z,3872,3114,740,18,0,60,8,74,28,22,3,0,0,z,105,74,31,23,3,1,0,z,105,76,30,20,3,1,0,z,105,68,12,24,3,2,1,0,0,0,z,z,z,0,z,0,z,80,19,0,0
202122,Academic year,National,E92000001,England,Provisional,School type,Free schools,Free schools,Girls,174,3813,2551,410,3856,3173,1456,599,56,12,16,z,3766,401358,3852,3096,1480,672,57,14,13,z,3767,403061,3855,2832,938,941,55,16,11,z,3765,391582,3817,3041,723,613,65,43,14,13,7,1,z,z,z,10,z,10,z,3817,3245,559,13,0,67,11,82,38,16,1,0,0,z,107,80,38,17,1,0,0,z,107,73,24,24,1,0,0,z,104,80,19,16,2,1,0,0,0,0,z,z,z,0,z,0,z,85,15,0,0
202122,Academic year,National,E92000001,England,Provisional,School type,Free schools,Free schools,Total,174,7678,4874,713,7745,6058,2528,1461,167,29,30,z,7498,791617,7740,5954,2673,1566,161,36,23,z,7517,798391,7746,5794,2123,1731,156,45,20,z,7512,785725,7689,5690,1192,1540,200,110,40,32,23,4,z,z,z,24,z,26,z,7689,6359,1299,31,0,63,9,78,33,19,2,0,0,z,106,77,35,20,2,0,0,z,106,75,27,22,2,1,0,z,105,74,16,20,3,1,1,0,0,0,z,z,z,0,z,0,z,83,17,0,0
202122,Academic year,National,E92000001,England,Provisional,School type,Independent schools,Independent schools,Boys,161,1142,635,103,1323,945,406,194,141,11,32,z,1132,120070,1325,928,444,198,155,22,22,z,1126,120708,1324,936,400,192,147,29,20,z,1122,119077,1143,700,162,262,33,27,28,24,19,14,z,z,z,23,z,13,z,1063,806,250,7,0,56,9,71,31,15,11,1,2,z,106,70,34,15,12,2,2,z,107,71,30,15,11,2,2,z,106,61,14,23,3,2,2,2,2,1,z,z,z,2,z,1,z,76,24,1,0
